Policy_ID,Policy_Start_Date,Incident_Date,Customer_Age,Gender,Education,State,Driver_Experience,Previous_Claims,Traffic_Violations,At_Fault,Vehicle_Make,Vehicle_Type,Vehicle_Age,Vehicle_Value,Policy_Type,Annual_Premium,Deductible,Incident_Type,Injury_Severity,Num_Vehicles_Involved,Police_Report_Filed,Witnesses,Claim_Amount,Claim_Status,Processing_Days,Settlement_Amount,Fraud_Flag
POL02773,2019-12-21,2020-06-22,44,Female,Master,Telangana,26,0,0,No,Ford,Sedan,10,2196838,Basic,800.0,2500,Collision,None,4,Yes,4,1543975.74,Approved,11,1196577.78,0
POL02774,2020-12-08,2022-03-05,26,Male,High School,Delhi,8,0,0,Yes,Tata,Sedan,9,1702423,Basic,800.0,1000,Vandalism,None,1,Yes,3,1304921.33,Approved,40,946007.17,0
POL02775,2021-03-23,2022-05-19,69,Male,High School,Karnataka,50,1,0,No,BMW,SUV,12,660575,Third-Party,1093.95,1000,Hit & Run,None,4,Yes,4,519284.61,Approved,39,400474.41,0
POL02776,2020-05-08,2021-02-07,45,Female,Bachelor,Telangana,27,1,0,No,BMW,SUV,9,574041,Comprehensive,1481.17,2500,Fire,Fatal,1,No,2,472700.18,Pending,35,0.0,1
POL02777,2021-08-09,2022-10-17,18,Female,Bachelor,Telangana,0,1,0,No,Honda,Truck,13,2625412,Comprehensive,875.42,1000,Hit & Run,None,4,Yes,2,1895167.53,Rejected,10,0.0,0
POL02778,2022-05-23,2023-05-19,34,Female,PhD,Punjab,16,2,0,No,Volkswagen,SUV,8,2520159,Standard,1230.02,0,Collision,Moderate,2,Yes,4,273585.18,Approved,55,179945.53,0
POL02779,2018-02-19,2018-11-22,48,Female,Bachelor,Tamil Nadu,30,1,0,No,Toyota,Hatchback,6,1099471,Standard,892.77,10000,Theft,Minor,3,No,3,827433.62,Pending,10,0.0,1
POL02780,2019-10-26,2019-12-23,61,Male,High School,Tamil Nadu,43,2,0,No,Mahindra,Hatchback,6,1924147,Standard,1249.64,1000,Theft,Moderate,3,Yes,3,1306331.7,Approved,21,931733.02,0
POL02781,2019-06-15,2019-12-22,27,Male,Bachelor,Punjab,9,0,1,Yes,BMW,SUV,17,514829,Standard,948.53,5000,Vandalism,Severe,3,No,1,405328.72,Rejected,23,0.0,1
POL02782,2022-06-24,2023-03-15,54,Male,Bachelor,Rajasthan,36,1,0,No,Maruti,Convertible,15,2569410,Standard,800.0,2500,Fire,None,4,No,4,764427.75,Under Review,94,0.0,0
POL02783,2020-12-19,2021-07-26,46,Female,High School,Telangana,28,0,1,No,Tata,Sedan,7,1577608,Third-Party,800.0,5000,Vandalism,Minor,3,No,2,712424.75,Approved,28,597534.38,0
POL02784,2021-04-05,2021-08-29,35,Male,Bachelor,West Bengal,17,1,0,No,Mahindra,Sedan,15,166927,Comprehensive,1014.29,0,Collision,None,1,No,4,53531.8,Approved,43,39361.6,0
POL02785,2021-05-10,2022-03-06,64,Female,PhD,Punjab,46,0,1,No,Mahindra,SUV,18,2008867,Basic,1003.55,1000,Flood,None,1,Yes,4,1319830.69,Approved,24,1286669.92,0
POL02786,2020-05-06,2021-02-17,55,Male,Bachelor,Delhi,37,1,0,No,Maruti,Coupe,14,790374,Standard,1222.54,2500,Flood,None,2,No,0,400610.61,Under Review,65,0.0,1
POL02787,2018-05-26,2018-12-21,56,Male,Bachelor,Rajasthan,38,2,1,No,BMW,Van,14,1862007,Basic,1045.7,1000,Vandalism,Moderate,4,No,1,680324.68,Approved,43,459776.01,0
POL02788,2020-07-03,2021-08-09,66,Male,Bachelor,UP,48,0,0,Yes,BMW,Coupe,5,1356509,Standard,1055.75,5000,Vandalism,None,2,Yes,3,207913.77,Rejected,108,0.0,0
POL02789,2022-08-27,2023-03-16,23,Male,High School,Rajasthan,5,1,0,Yes,Kia,SUV,8,1116319,Third-Party,800.0,2500,Collision,None,3,No,0,197499.28,Pending,93,0.0,1
POL02790,2020-09-19,2021-12-30,57,Female,High School,Delhi,39,0,0,Yes,Hyundai,Van,14,720949,Comprehensive,1323.31,0,Collision,Minor,4,Yes,1,449279.55,Under Review,12,0.0,0
POL02791,2022-01-02,2022-11-01,29,Male,Master,Telangana,11,0,0,Yes,Kia,Sedan,6,1117495,Basic,800.0,2500,Flood,None,2,Yes,0,87391.36,Approved,18,82111.68,0
POL02792,2018-08-30,2019-06-14,70,Male,PhD,Tamil Nadu,50,0,1,No,Kia,Hatchback,7,1188674,Standard,1084.99,5000,Hit & Run,None,1,No,1,481752.41,Approved,44,442477.13,0
POL02793,2019-08-04,2020-01-15,31,Male,High School,Karnataka,13,2,0,Yes,BMW,Van,17,2358829,Standard,931.94,1000,Theft,None,3,Yes,1,2240887.55,Pending,33,0.0,0
POL02794,2019-11-18,2020-06-05,61,Female,Bachelor,Telangana,43,2,0,No,Honda,Truck,15,2861043,Comprehensive,1482.47,1000,Theft,Severe,3,Yes,5,2182624.63,Rejected,60,0.0,1
POL02795,2022-05-04,2022-12-29,72,Female,PhD,Delhi,50,1,0,Yes,Honda,Sedan,14,1610547,Standard,1235.59,5000,Vandalism,Severe,3,Yes,4,965326.67,Approved,22,816978.18,0
POL02796,2019-04-28,2020-01-18,27,Male,High School,Rajasthan,9,0,1,No,Kia,Hatchback,2,2029814,Basic,898.67,10000,Theft,Minor,2,Yes,1,1928323.3,Rejected,69,0.0,0
POL02797,2021-02-05,2022-05-02,71,Female,High School,Gujarat,50,0,0,No,Kia,SUV,0,2951351,Standard,1534.34,2500,Collision,Severe,3,No,2,2271333.91,Pending,75,0.0,1
POL02798,2021-06-03,2022-08-27,37,Male,PhD,Karnataka,19,2,2,Yes,Ford,Sedan,12,94200,Basic,800.0,5000,Collision,Moderate,1,Yes,2,21040.77,Approved,12,20992.64,0
POL02799,2019-11-04,2020-06-06,32,Male,Master,Maharashtra,14,0,0,No,Hyundai,Hatchback,11,884384,Standard,812.09,10000,Collision,Minor,3,No,2,539052.97,Pending,13,0.0,0
POL02800,2019-09-23,2020-12-12,48,Female,High School,Telangana,30,0,0,No,Hyundai,Sedan,8,2594381,Standard,1071.89,2500,Natural Disaster,Moderate,2,Yes,2,1287883.31,Pending,107,0.0,0
POL02801,2019-10-23,2020-11-19,24,Male,Bachelor,Delhi,6,0,0,No,Honda,Sedan,1,769529,Basic,800.0,10000,Collision,Severe,2,No,0,374682.04,Approved,22,247604.54,0
POL02802,2019-10-24,2021-02-07,58,Female,High School,UP,40,1,2,No,Honda,Hatchback,8,1472487,Standard,1316.15,1000,Flood,Minor,3,No,3,566466.9,Approved,46,348427.94,0
POL02803,2021-12-26,2022-04-29,27,Male,Bachelor,Telangana,9,1,0,No,Volkswagen,Hatchback,7,2591428,Basic,800.0,5000,Hit & Run,Minor,3,Yes,3,1937763.34,Rejected,27,0.0,1
POL02804,2020-03-15,2021-04-26,27,Female,Master,Telangana,9,1,0,No,Toyota,Sedan,4,601488,Standard,800.0,10000,Theft,None,2,No,5,363536.2,Under Review,110,0.0,0
POL02805,2022-08-06,2022-09-15,65,Male,Bachelor,Punjab,47,1,0,Yes,Honda,Sedan,12,388449,Third-Party,822.2,2500,Collision,Minor,1,Yes,1,256103.65,Rejected,78,0.0,0
POL02806,2019-02-23,2019-05-31,56,Female,Bachelor,Rajasthan,38,0,2,No,Mahindra,Coupe,1,2838441,Standard,1157.15,2500,Natural Disaster,Moderate,1,No,3,309611.27,Approved,28,223875.45,0
POL02807,2020-09-14,2021-10-27,45,Female,Bachelor,West Bengal,27,0,2,No,Toyota,Sedan,9,1910621,Standard,800.0,10000,Natural Disaster,Moderate,3,Yes,0,924819.24,Pending,113,0.0,0
POL02808,2022-01-18,2022-09-14,47,Male,High School,Telangana,29,1,0,No,Toyota,Hatchback,5,590690,Standard,852.27,1000,Collision,Minor,3,No,2,104270.73,Pending,43,0.0,0
POL02809,2021-03-29,2021-11-09,54,Male,High School,Delhi,36,0,1,Yes,Kia,Van,6,1972129,Basic,849.39,1000,Fire,None,3,Yes,2,823075.62,Pending,49,0.0,0
POL02810,2022-03-27,2023-04-29,72,Male,Master,Rajasthan,50,3,1,No,Honda,SUV,2,1123772,Standard,1437.24,5000,Collision,Severe,2,Yes,2,529286.24,Approved,44,486431.07,0
POL02811,2019-10-12,2020-02-16,20,Female,Bachelor,Gujarat,2,0,1,No,BMW,Sedan,13,90454,Third-Party,800.0,1000,Flood,Minor,4,Yes,3,51198.88,Approved,28,40328.05,0
POL02812,2020-08-26,2020-12-26,67,Male,High School,UP,49,1,0,No,Ford,SUV,15,2415247,Basic,1038.07,2500,Natural Disaster,Minor,4,Yes,3,522646.86,Approved,57,347406.2,0
POL02813,2019-08-13,2019-10-03,60,Male,Bachelor,UP,42,0,1,No,BMW,Hatchback,5,1628246,Third-Party,800.0,0,Theft,None,2,No,4,1121952.36,Approved,49,1084981.14,0
POL02814,2021-01-05,2022-04-29,32,Female,Master,Telangana,14,1,1,No,Mahindra,Truck,7,1290603,Third-Party,1021.19,2500,Hit & Run,None,3,Yes,4,591401.69,Approved,16,559529.13,0
POL02815,2019-05-24,2019-12-11,38,Male,Bachelor,Maharashtra,20,0,1,No,Volkswagen,Hatchback,0,855200,Third-Party,862.93,2500,Theft,Minor,4,Yes,3,812440.0,Rejected,77,0.0,1
POL02816,2019-03-17,2020-05-02,69,Female,Bachelor,Rajasthan,50,2,0,No,Honda,Sedan,19,412781,Basic,947.15,0,Flood,Minor,2,No,5,212738.11,Approved,31,155628.3,0
POL02817,2021-07-01,2021-12-11,54,Male,Bachelor,Gujarat,36,1,0,Yes,Honda,Sedan,14,1725517,Standard,963.68,1000,Collision,None,2,Yes,5,1178860.85,Rejected,40,0.0,0
POL02818,2020-07-09,2021-10-07,73,Male,High School,Tamil Nadu,50,0,0,No,Kia,SUV,16,1346980,Comprehensive,1329.28,2500,Theft,Moderate,1,Yes,5,1279631.0,Approved,5,1265421.35,0
POL02819,2020-02-09,2020-04-03,29,Female,Master,Punjab,11,2,0,No,Maruti,Hatchback,17,2011444,Basic,800.0,5000,Collision,None,2,No,2,1582562.54,Approved,5,1440409.76,1
POL02820,2021-09-05,2022-04-07,21,Female,Bachelor,Maharashtra,3,0,1,No,Mahindra,Hatchback,2,1728536,Comprehensive,1266.61,0,Theft,None,3,Yes,3,1642109.2,Under Review,83,0.0,1
POL02821,2018-09-20,2019-01-12,64,Male,Master,Tamil Nadu,46,1,0,No,Hyundai,Sedan,5,2635891,Comprehensive,1251.71,1000,Flood,None,1,Yes,0,864290.72,Rejected,17,0.0,0
POL02822,2022-06-09,2022-09-01,26,Male,Master,Punjab,8,3,0,Yes,Hyundai,Truck,16,950979,Third-Party,800.0,0,Flood,Minor,4,Yes,4,120987.35,Approved,8,110150.67,0
POL02823,2022-08-09,2023-05-16,56,Male,PhD,UP,38,1,1,No,BMW,Hatchback,12,272485,Standard,1281.5,2500,Hit & Run,Minor,2,Yes,2,163495.12,Under Review,27,0.0,0
POL02824,2022-04-27,2022-10-17,59,Male,High School,Tamil Nadu,41,1,0,Yes,Tata,Coupe,16,1245597,Standard,1047.44,2500,Vandalism,Minor,1,Yes,4,1035788.01,Approved,49,901506.65,0
POL02825,2021-10-29,2022-11-13,45,Male,High School,Maharashtra,27,0,1,No,Mahindra,SUV,15,2408682,Standard,1445.64,5000,Collision,Minor,2,No,5,1058741.15,Approved,52,650638.85,0
POL02826,2019-09-29,2020-11-29,40,Male,Bachelor,Punjab,22,1,0,Yes,Volkswagen,SUV,16,290849,Basic,965.49,0,Collision,None,2,Yes,1,48759.55,Approved,44,33383.49,0
POL02827,2021-04-05,2021-10-18,62,Female,High School,Maharashtra,44,2,0,Yes,Honda,SUV,0,861645,Standard,1628.93,5000,Collision,None,1,No,1,258115.78,Pending,19,0.0,0
POL02828,2022-11-12,2024-01-27,57,Female,Master,Maharashtra,39,0,0,Yes,Honda,Hatchback,15,1425241,Comprehensive,1029.3,5000,Fire,None,4,Yes,1,536852.65,Under Review,58,0.0,0
POL02829,2019-04-04,2019-12-13,61,Male,Master,Punjab,43,1,0,No,Maruti,Truck,5,2967615,Comprehensive,1705.32,1000,Theft,Fatal,2,Yes,5,1758899.38,Approved,59,1738641.09,0
POL02830,2020-09-25,2021-06-01,39,Male,Bachelor,Gujarat,21,0,1,Yes,Toyota,Hatchback,7,1161829,Third-Party,1094.2,1000,Theft,Fatal,3,No,5,932054.86,Rejected,73,0.0,1
POL02831,2021-07-27,2022-02-20,41,Male,Bachelor,UP,23,1,2,Yes,Mahindra,SUV,0,902886,Standard,1493.97,0,Flood,Fatal,4,Yes,3,719504.49,Rejected,113,0.0,1
POL02832,2019-12-01,2020-04-27,68,Male,High School,Telangana,50,0,1,No,Tata,Hatchback,1,1889923,Comprehensive,1357.74,2500,Vandalism,None,4,Yes,4,567156.08,Rejected,23,0.0,0
POL02833,2018-10-29,2020-02-03,43,Female,Bachelor,West Bengal,25,2,0,No,Volkswagen,SUV,14,1488889,Comprehensive,1071.96,2500,Collision,None,2,Yes,0,1265413.16,Under Review,76,0.0,1
POL02834,2022-04-04,2023-01-23,47,Female,Master,Karnataka,29,1,0,Yes,Tata,Coupe,4,1771000,Third-Party,1044.93,1000,Collision,None,4,Yes,4,498345.75,Approved,29,368265.28,0
POL02835,2022-05-23,2023-09-06,50,Female,Bachelor,Telangana,32,2,0,Yes,Ford,Sedan,19,306815,Third-Party,800.0,2500,Flood,Moderate,1,Yes,5,39985.05,Approved,29,33293.3,0
POL02836,2021-05-26,2022-08-27,33,Female,High School,Tamil Nadu,15,0,0,No,Mahindra,Sedan,14,2881282,Standard,800.0,1000,Hit & Run,Fatal,1,Yes,5,2063938.56,Rejected,88,0.0,1
POL02837,2021-01-30,2021-07-28,39,Male,Bachelor,Punjab,21,0,0,No,Toyota,Sedan,9,1819944,Third-Party,800.0,2500,Collision,Minor,4,Yes,2,269372.25,Approved,15,262208.71,0
POL02838,2019-07-08,2020-09-25,66,Male,PhD,Gujarat,48,0,1,No,Ford,Sedan,4,2107984,Standard,800.0,1000,Hit & Run,Moderate,2,No,3,181171.27,Approved,25,152174.68,0
POL02839,2018-10-15,2020-02-09,74,Female,Bachelor,Gujarat,50,1,0,No,Maruti,Sedan,2,81191,Third-Party,1079.08,5000,Theft,None,3,Yes,4,62071.03,Pending,45,0.0,1
POL02840,2021-04-05,2021-12-05,67,Male,Master,Tamil Nadu,49,0,1,No,Kia,Sedan,5,1548873,Comprehensive,1181.16,2500,Flood,Moderate,2,Yes,3,1191119.04,Approved,51,962873.52,0
POL02841,2019-09-13,2020-04-26,60,Female,Master,Rajasthan,42,0,0,Yes,Hyundai,SUV,14,2747911,Standard,1311.88,2500,Vandalism,Moderate,2,No,3,1393770.9,Pending,83,0.0,0
POL02842,2020-10-02,2020-12-12,35,Female,Bachelor,Maharashtra,17,0,0,No,Hyundai,Sedan,17,873524,Third-Party,800.0,2500,Flood,Moderate,2,No,0,686919.4,Rejected,66,0.0,1
POL02843,2018-02-05,2018-04-28,24,Female,High School,Karnataka,6,0,1,Yes,Kia,Truck,13,1366678,Standard,833.6,5000,Fire,Minor,4,Yes,2,1018391.45,Rejected,86,0.0,1
POL02844,2020-01-14,2021-04-30,67,Male,Bachelor,Tamil Nadu,49,2,1,Yes,Kia,Sedan,9,1601767,Third-Party,947.73,2500,Collision,None,4,Yes,0,173812.66,Approved,15,126729.79,0
POL02845,2022-10-31,2023-10-25,43,Male,Bachelor,Tamil Nadu,25,1,1,Yes,Maruti,Van,3,499738,Comprehensive,1175.61,1000,Collision,Minor,2,No,5,43275.79,Approved,9,29419.73,0
POL02846,2018-12-19,2019-09-25,25,Female,Master,West Bengal,7,2,1,No,Hyundai,Coupe,10,2206203,Comprehensive,1540.42,2500,Fire,None,3,Yes,0,638040.56,Approved,38,597161.04,0
POL02847,2022-08-27,2023-07-17,23,Female,Bachelor,Telangana,5,1,1,Yes,Volkswagen,Sedan,19,2765216,Basic,800.0,2500,Collision,Moderate,2,Yes,3,2096097.42,Rejected,119,0.0,1
POL02848,2018-03-14,2019-04-25,47,Female,High School,Tamil Nadu,29,0,1,No,Honda,Sedan,6,2872870,Basic,800.0,0,Collision,None,3,No,3,1308925.3,Under Review,17,0.0,0
POL02849,2019-10-10,2020-08-05,56,Non-Binary,Bachelor,Rajasthan,38,0,0,Yes,Tata,Sedan,14,700334,Third-Party,800.0,2500,Collision,None,2,No,0,567069.26,Rejected,17,0.0,1
POL02850,2021-10-08,2023-02-04,40,Male,High School,Tamil Nadu,22,2,1,No,Tata,Hatchback,8,144817,Standard,1132.88,0,Theft,None,3,No,5,92017.58,Approved,5,79492.79,0
POL02851,2020-12-29,2022-03-16,49,Male,Bachelor,Tamil Nadu,31,1,0,Yes,Mahindra,Hatchback,14,1148825,Comprehensive,982.91,5000,Natural Disaster,Moderate,2,No,1,465388.84,Approved,37,421753.95,0
POL02852,2019-03-01,2019-07-31,39,Male,Bachelor,Telangana,21,0,0,Yes,Tata,SUV,11,2290548,Comprehensive,1495.05,2500,Flood,Minor,1,Yes,1,164885.09,Approved,18,105565.47,0
POL02853,2020-09-25,2021-10-26,59,Male,High School,Tamil Nadu,41,1,0,No,Ford,SUV,17,1503385,Comprehensive,1424.05,2500,Hit & Run,Moderate,4,Yes,0,1120511.47,Rejected,83,0.0,1
POL02854,2019-12-09,2021-01-28,60,Female,Bachelor,Rajasthan,42,2,0,Yes,Ford,Hatchback,5,2585610,Comprehensive,1317.45,5000,Hit & Run,None,2,Yes,3,463998.36,Approved,47,387146.73,0
POL02855,2022-12-10,2023-12-13,74,Non-Binary,Bachelor,Telangana,50,1,1,No,Honda,SUV,17,2023631,Basic,1457.09,1000,Vandalism,None,4,Yes,3,1688328.62,Approved,9,1476380.95,0
POL02856,2019-07-15,2020-05-05,62,Male,Bachelor,Delhi,44,0,0,Yes,Toyota,Van,17,109850,Standard,800.0,2500,Hit & Run,Severe,2,No,2,88515.0,Under Review,78,0.0,1
POL02857,2020-04-07,2021-04-19,26,Male,High School,UP,8,3,1,No,Ford,SUV,5,403033,Comprehensive,1359.59,0,Vandalism,Minor,4,No,3,324739.18,Rejected,29,0.0,1
POL02858,2022-07-24,2022-09-20,48,Male,Master,UP,30,0,1,No,Ford,Sedan,14,2556474,Third-Party,813.46,10000,Flood,None,1,No,5,1504265.53,Approved,26,1382669.54,0
POL02859,2020-08-13,2021-12-18,24,Female,High School,Maharashtra,6,0,1,No,Mahindra,Sedan,18,130741,Comprehensive,900.72,0,Collision,Severe,4,No,4,117604.09,Rejected,105,0.0,1
POL02860,2019-06-01,2019-08-04,26,Male,High School,Karnataka,8,1,1,No,Volkswagen,Hatchback,4,108676,Standard,800.0,1000,Hit & Run,Fatal,1,Yes,5,103242.2,Rejected,46,0.0,0
POL02861,2019-03-04,2019-04-08,30,Male,Bachelor,Gujarat,12,2,0,Yes,Kia,SUV,3,356567,Third-Party,800.0,2500,Collision,Moderate,4,Yes,4,49370.34,Approved,42,39589.77,0
POL02862,2022-04-12,2023-06-11,20,Male,High School,West Bengal,2,2,0,Yes,Toyota,Sedan,16,1382554,Comprehensive,875.65,1000,Natural Disaster,Moderate,2,No,3,371028.75,Rejected,110,0.0,0
POL02863,2018-06-09,2018-10-27,52,Male,Bachelor,Rajasthan,34,0,0,No,Tata,Sedan,9,1085091,Standard,800.0,2500,Natural Disaster,None,3,Yes,0,358173.84,Approved,5,341080.88,0
POL02864,2018-05-29,2019-04-17,50,Female,PhD,UP,32,0,0,Yes,Toyota,SUV,11,709863,Comprehensive,1329.09,5000,Natural Disaster,Moderate,4,Yes,5,389227.55,Approved,38,285661.55,0
POL02865,2020-02-15,2020-05-31,38,Male,Bachelor,Delhi,20,3,0,Yes,Ford,Hatchback,4,168854,Comprehensive,897.95,1000,Fire,None,1,Yes,5,35160.02,Rejected,25,0.0,0
POL02866,2021-06-07,2022-06-20,48,Male,Bachelor,Rajasthan,30,2,1,Yes,BMW,Sedan,6,203019,Comprehensive,1232.53,2500,Natural Disaster,Severe,1,No,4,171807.73,Pending,24,0.0,1
POL02867,2022-10-02,2023-03-27,69,Male,Bachelor,Telangana,50,1,2,No,Tata,Truck,11,1305572,Comprehensive,1505.56,0,Fire,Minor,4,Yes,3,120003.95,Rejected,70,0.0,0
POL02868,2022-05-05,2022-08-09,51,Male,High School,Delhi,33,1,0,No,Toyota,SUV,1,639675,Basic,1268.81,5000,Natural Disaster,None,1,No,3,470177.88,Rejected,69,0.0,1
POL02869,2018-03-08,2019-05-03,49,Female,Bachelor,Rajasthan,31,1,2,No,Honda,SUV,19,1116420,Standard,933.56,5000,Collision,None,1,No,4,831017.65,Approved,9,719179.25,1
POL02870,2020-10-10,2020-11-16,74,Male,Bachelor,UP,50,0,1,No,Hyundai,Hatchback,16,539099,Standard,1105.09,1000,Fire,Minor,1,No,3,410315.4,Rejected,27,0.0,1
POL02871,2019-01-16,2019-06-16,52,Male,PhD,Gujarat,34,1,1,No,Maruti,Hatchback,12,2386100,Comprehensive,1136.74,1000,Natural Disaster,None,1,Yes,0,929883.3,Approved,21,851212.38,0
POL02872,2018-02-27,2019-03-03,32,Female,High School,Punjab,14,2,0,Yes,Hyundai,Hatchback,4,585436,Basic,800.0,5000,Natural Disaster,Fatal,4,No,5,187107.63,Rejected,98,0.0,0
POL02873,2021-07-06,2022-01-26,73,Male,Bachelor,West Bengal,50,1,1,No,Ford,SUV,4,1556056,Standard,1742.96,10000,Collision,None,2,Yes,1,710868.59,Approved,5,542443.43,0
POL02874,2018-12-08,2020-01-29,49,Female,PhD,West Bengal,31,0,0,No,Volkswagen,Convertible,19,1219562,Comprehensive,1146.85,0,Theft,Minor,2,Yes,5,1158583.9,Approved,37,757900.4,0
POL02875,2021-02-27,2021-09-23,23,Male,Master,Rajasthan,5,0,1,No,Mahindra,SUV,11,2123715,Standard,891.4,2500,Flood,Minor,1,Yes,4,566651.5,Approved,50,548472.14,0
POL02876,2019-12-28,2020-04-20,62,Male,PhD,UP,44,0,2,No,Toyota,SUV,11,325152,Comprehensive,1373.46,10000,Collision,Moderate,3,No,4,191634.68,Approved,34,188366.0,0
POL02877,2021-04-10,2022-08-03,38,Female,Bachelor,Delhi,20,1,0,Yes,Honda,SUV,6,426434,Standard,1399.74,2500,Theft,Minor,4,Yes,3,189739.4,Pending,50,0.0,0
POL02878,2020-02-09,2020-04-23,50,Female,Bachelor,UP,32,2,1,Yes,Kia,Sedan,5,692098,Standard,800.0,5000,Collision,None,4,Yes,0,487029.65,Rejected,115,0.0,1
POL02879,2019-09-06,2020-02-18,49,Female,Master,UP,31,2,1,Yes,BMW,Hatchback,9,2312087,Standard,800.0,1000,Theft,Minor,3,Yes,4,1447244.38,Under Review,19,0.0,0
POL02880,2021-05-17,2022-05-24,69,Male,Bachelor,Tamil Nadu,50,2,0,Yes,Tata,Sedan,18,2732778,Comprehensive,1278.01,1000,Theft,None,4,Yes,3,2596139.1,Approved,13,1605922.86,0
POL02881,2018-12-20,2019-02-03,36,Male,High School,Punjab,18,2,0,Yes,Kia,Van,15,2004727,Standard,1126.01,1000,Flood,None,3,No,3,970883.17,Approved,57,619205.07,0
POL02882,2022-02-03,2023-01-31,50,Male,Master,Tamil Nadu,32,0,0,Yes,Mahindra,Sedan,1,568904,Standard,964.13,1000,Collision,None,2,No,5,196130.01,Approved,12,178436.21,0
POL02883,2022-12-27,2023-08-08,45,Male,Bachelor,Delhi,27,0,1,No,Toyota,SUV,3,2212493,Standard,1217.05,5000,Hit & Run,Minor,2,Yes,5,1420140.79,Approved,15,1112846.42,0
POL02884,2018-04-26,2018-06-03,48,Female,Master,Punjab,30,1,0,No,Hyundai,Truck,8,61065,Standard,1170.08,2500,Natural Disaster,None,2,Yes,3,16606.72,Rejected,10,0.0,0
POL02885,2021-07-11,2022-06-21,38,Male,PhD,UP,20,0,0,Yes,Maruti,Coupe,4,1791791,Third-Party,800.0,1000,Natural Disaster,None,2,Yes,2,1111301.19,Under Review,112,0.0,0
POL02886,2019-10-24,2020-10-21,71,Male,Master,Gujarat,50,0,0,Yes,Tata,Sedan,0,1163583,Comprehensive,1382.52,5000,Flood,None,1,Yes,2,343529.47,Approved,30,232754.95,0
POL02887,2022-01-05,2023-01-02,51,Female,High School,Delhi,33,2,1,No,Volkswagen,Convertible,10,239602,Standard,835.39,5000,Collision,None,1,No,0,174136.69,Rejected,42,0.0,1
POL02888,2022-04-21,2023-04-12,32,Male,Bachelor,Rajasthan,14,1,0,No,Tata,Van,18,2199662,Basic,800.0,2500,Collision,Severe,4,Yes,1,1884718.9,Under Review,99,0.0,1
POL02889,2019-03-29,2019-05-12,31,Female,Master,Rajasthan,13,1,0,No,Kia,Convertible,2,901177,Standard,1056.76,1000,Flood,Severe,3,No,2,563418.4,Pending,110,0.0,0
POL02890,2022-02-09,2023-01-31,36,Male,PhD,Rajasthan,18,1,0,Yes,Kia,Coupe,0,524841,Comprehensive,1219.63,1000,Hit & Run,None,3,No,0,254723.56,Approved,6,215782.15,0
POL02891,2018-10-14,2019-02-22,60,Male,Bachelor,Karnataka,42,3,1,Yes,BMW,Coupe,3,2775801,Basic,902.54,2500,Flood,Minor,1,No,3,1166711.69,Approved,23,1105699.06,0
POL02892,2021-08-19,2022-05-01,32,Female,High School,Punjab,14,1,0,No,Maruti,Hatchback,8,465063,Comprehensive,914.48,2500,Collision,Moderate,3,Yes,3,372652.49,Pending,27,0.0,0
POL02893,2020-10-13,2022-01-10,23,Male,Master,UP,5,1,0,Yes,Ford,Coupe,15,2163394,Comprehensive,800.0,1000,Fire,None,2,No,1,868807.74,Rejected,55,0.0,0
POL02894,2018-11-07,2019-09-10,69,Male,Bachelor,UP,50,0,0,Yes,Toyota,Hatchback,6,2287121,Basic,800.0,1000,Theft,Moderate,3,No,4,2172764.95,Pending,106,0.0,1
POL02895,2018-07-27,2019-10-07,26,Female,Bachelor,Punjab,8,1,1,Yes,Maruti,Hatchback,4,2560632,Comprehensive,800.0,1000,Vandalism,Severe,2,Yes,2,184011.22,Pending,20,0.0,0
POL02896,2019-09-10,2020-01-30,54,Non-Binary,Bachelor,Tamil Nadu,36,1,1,No,Toyota,Hatchback,12,799824,Standard,1078.35,2500,Collision,Minor,4,No,2,606755.87,Rejected,84,0.0,1
POL02897,2019-03-22,2020-06-21,37,Non-Binary,Bachelor,Rajasthan,19,1,0,Yes,Kia,Convertible,10,495257,Basic,800.0,0,Hit & Run,Severe,3,Yes,3,230880.9,Approved,47,175002.94,0
POL02898,2019-11-01,2019-12-01,51,Female,Master,Tamil Nadu,33,3,1,Yes,Maruti,Sedan,13,354633,Standard,992.4,2500,Collision,None,2,No,0,93500.54,Rejected,108,0.0,1
POL02899,2019-09-25,2020-07-16,55,Male,Bachelor,Tamil Nadu,37,3,2,No,Toyota,Truck,16,2285680,Standard,1007.19,0,Collision,Severe,4,Yes,5,446075.31,Approved,45,417429.19,0
POL02900,2018-02-24,2018-10-19,43,Female,Bachelor,Rajasthan,25,2,1,No,Ford,Sedan,11,390587,Comprehensive,1064.35,1000,Collision,Moderate,4,Yes,1,38802.18,Approved,23,28496.35,0
POL02901,2020-06-30,2020-11-16,35,Female,High School,Telangana,17,1,1,No,Toyota,SUV,18,523636,Comprehensive,1142.24,1000,Collision,Severe,4,No,1,447895.07,Rejected,12,0.0,1
POL02902,2020-11-01,2021-06-18,45,Male,Bachelor,UP,27,0,0,No,Honda,Sedan,4,2601675,Third-Party,1114.69,2500,Collision,None,3,Yes,4,831090.28,Approved,23,518121.05,0
POL02903,2019-10-19,2021-01-30,72,Female,Bachelor,Karnataka,50,0,0,No,Maruti,SUV,7,1894746,Standard,1375.73,2500,Collision,Moderate,2,Yes,4,1579194.47,Pending,77,0.0,0
